COOP:154208,JAMESTOWN KY US,0.735374755,-0.604530527,2.720218038,-0.05845924,0.932018474,Warm,Wet
COOP:093538,FORT STEWART GA US,0.815090521,-1.127513489,5.04723583,-0.189074904,1.189945477,Warm,Wet
COOP:470516,BARABOO WI US,-2.214108561,-0.648381133,3.218864707,0.105714815,0.581476087,Very Cold,Wet
COOP:507251,PETERSBURG 1 AK US,0.815090521,-1.117625607,3.451566487,0.445298242,-2.665269393,Warm,Wet
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,1.373100878,-1.063242257,8.49620863,-0.216857384,0.822249033,Warm,Wet
COOP:511303,HAWAII VOL NATIONAL PARK HQ 54 HI US,0.177364398,1.414102023,2.562313259,-0.505627964,-4.342279558,Average,Wet
COOP:138706,WATERLOO MUNICIPAL AIRPORT IA US,-2.214108561,-0.618932442,2.612177926,0.082717522,0.380541431,Very Cold,Wet
COOP:132110,DECORAH IA US,-2.373540091,-0.62430629,2.412719258,0.101796701,0.426067685,Very Cold,Wet
COOP:116011,NASHVILLE 1 E IL US,0.496227459,-0.851512616,3.310283263,-0.024430167,0.609149497,Warm,Wet
COOP:210190,ANDOVER 1 N MN US,-4.207002693,-0.59872677,3.426634153,0.151384501,0.313542174,Very Cold,Wet
COOP:093658,GEORGETOWN 4 E GA US,-0.300930194,-0.866559393,6.393581839,-0.188441391,0.933829305,Average,Wet
COOP:470645,BEAVER DAM WI US,-3.25041351,-0.637418481,3.077581484,0.105368799,0.647537619,Very Cold,Wet
COOP:409219,UNION CITY TN US,0.257080164,-0.95834473,3.002784484,-0.074055368,0.633712185,Average,Wet
COOP:010583,BAY MINETTE AL US,-0.380645959,-1.010148632,5.878313613,-0.214204261,0.727371989,Average,Wet
COOP:167691,RAYVILLE LA US,-0.061782898,-1.129448074,3.933591601,-0.17325234,0.429569127,Average,Wet
COOP:155243,MAYSVILLE SEWAGE PLANT KY US,1.373100878,-0.850222892,3.185621596,-0.015680561,1.027774635,Warm,Wet
COOP:010505,BANKHEAD LOCK AND DAM AL US,0.575943225,-1.004344875,5.778584279,-0.148850633,0.759531152,Warm,Wet
COOP:116157,NEWTON IL US,0.336795929,-0.827437774,3.66764671,-0.007928294,0.697497029,Average,Wet
COOP:095811,METTER GA US,0.177364398,-1.109027449,2.911365928,-0.175704468,1.155904853,Average,Wet
COOP:121303,CARMEL 3 E IN US,0.496227459,-0.702764482,2.52075937,0.016743102,0.857105658,Warm,Wet
COOP:470742,BERLIN WWTP WI US,-2.851834683,-0.68578312,3.451566487,0.119242484,0.640519709,Very Cold,Wet
COOP:093325,FARGO 17 NE GA US,0.65565899,-1.106448002,6.967025509,-0.215669737,1.134966834,Warm,Wet
COOP:477052,REEDSBURG WI US,-3.648992336,-0.581100546,3.792308378,0.107360931,0.560940809,Very Cold,Wet
COOP:472973,FRIENDSHIP WI US,-3.648992336,-0.568633217,3.584538932,0.11886085,0.573661711,Very Cold,Wet
COOP:133473,GRINNELL 3 SW IA US,-1.257519377,-0.594857599,2.653731815,0.061493558,0.354415869,Cold,Wet
COOP:010831,BIRMINGHAM AIRPORT AL US,0.815090521,-0.784661937,3.426634153,-0.145979215,0.805530777,Warm,Wet
COOP:160537,BASTROP LA US,-0.779224785,-1.089466639,3.59284971,-0.167204706,0.417111208,Cold,Wet
COOP:032366,EVENING SHADE 1 NNE AR US,-1.257519377,-0.860110774,3.443255709,-0.08221802,0.439461826,Cold,Wet
