COOP:166657,NEW IBERIA AIRPORT ACADIANA REGIONAL LA US,0.496227459,-1.172008956,-1.817466658,-0.235741166,0.419402924,Warm,Dry
COOP:028468,TEEC NOS POS AZ US,0.65565899,2.278216905,-0.836794874,-0.060550597,-0.873432983,Warm,Dry
COOP:133632,HARLAN 1 N IA US,0.496227459,-0.29671647,-0.063892536,0.059460719,0.163662443,Warm,Average
COOP:356883,PRINEVILLE OR US,0.65565899,0.722165256,-0.155311092,0.127188113,-1.753902768,Warm,Average
COOP:166664,NEW ORLEANS AUDUBON LA US,0.416511694,-1.174588404,-1.950439103,-0.238817139,0.551172839,Warm,Dry
COOP:154208,JAMESTOWN KY US,0.735374755,-0.604530527,2.720218038,-0.05845924,0.932018474,Warm,Wet
COOP:093538,FORT STEWART GA US,0.815090521,-1.127513489,5.04723583,-0.189074904,1.189945477,Warm,Wet
COOP:383470,GEORGETOWN CO AIRPORT SC US,1.532532408,-1.168139785,0.925090026,-0.152305697,1.363229265,Warm,Average
COOP:242404,DILLON AIRPORT MT US,0.735374755,2.219319522,-0.221797315,0.151490595,-1.133741869,Warm,Average
COOP:507251,PETERSBURG 1 AK US,0.815090521,-1.117625607,3.451566487,0.445298242,-2.665269393,Warm,Wet
COOP:418924,TERLINGUA TX US,0.894806286,0.537304859,-0.712133207,-0.253270908,-0.460548407,Warm,Dry
COOP:665693,MAGUEYES ISLAND US,0.416511694,-1.179747299,-3.396514446,-0.542710112,2.285671265,Warm,Dry
COOP:505136,KUPARUK AK US,1.532532408,-1.145784574,-0.379702093,0.789364602,-3.918139275,Warm,Average
COOP:405035,LANCASTER EDGAR EVINS TN US,1.054237817,-0.77498901,1.390493585,-0.081937391,0.87458281,Warm,Average
COOP:081986,CRESTVIEW BOB SIKES AIRPORT FL US,1.373100878,-1.063242257,8.49620863,-0.216857384,0.822249033,Warm,Wet
COOP:081978,CRESCENT CITY FL US,1.054237817,-1.152878055,-1.584764879,-0.251324572,1.19842107,Warm,Dry
COOP:252680,ELSMERE NE US,0.65565899,0.551061912,-1.277266099,0.072980755,-0.191222933,Warm,Dry
COOP:340830,BLANCHARD 2 SSW OK US,0.894806286,-0.352389543,-1.642940324,-0.106473179,-0.015354391,Warm,Dry
COOP:354622,LA GRANDE OR US,0.575943225,0.617267729,0.376578689,0.152996779,-1.548527442,Warm,Average
COOP:343628,GOODWELL RESEARCH STATION OK US,0.815090521,0.959904326,-1.135982876,-0.068997439,-0.312000125,Warm,Dry
COOP:232981,FORT LEONARD WOOD MO US,0.974522051,-0.488025486,-0.321526649,-0.039568334,0.402797375,Warm,Average
COOP:143153,GOODLAND RENNER FIELD KS US,1.133953582,1.207531277,-1.277266099,0.001628342,-0.317660288,Warm,Dry
COOP:354606,LACOMB 3 NNE OR US,0.974522051,-0.846998583,-0.595782317,0.135405975,-1.897484412,Warm,Average
COOP:096838,PATTERSON GA US,1.532532408,-1.118915331,-0.321526649,-0.201633222,1.152353821,Warm,Average
